RelativeDis_1_rate,RelativeDis_1_magnitude,RelativeDis_1_mean,RelativeDis_1_start,RelativeDis_1_confidence,RelativeDis_2_rate,RelativeDis_2_magnitude,RelativeDis_2_mean,RelativeDis_2_start,RelativeDis_2_confidence,result,NPC1Y_1_rate,NPC1Y_1_magnitude,NPC1Y_1_mean,NPC1Y_1_start,NPC1Y_1_confidence,NPC1Y_2_rate,NPC1Y_2_magnitude,NPC1Y_2_mean,NPC1Y_2_start,NPC1Y_2_confidence
-1.3258042118243485,-39.774126354730456,30.00732124287471,5,0.7557697123717945,-0.20225369492115647,-2.8315517288961907,5.553977115963831,35.0,0.7557697123717945,0,0.6956762695498765,17.39190673874691,4134521.7833483885,5,0.6354053741596025,0.5631007144325658,10.69891357421875,4134536.6209957725,30.0,0.6354053741596025
-1.3695910817006427,-34.23977704251607,33.63480366911053,15,0.7677646288972235,-1.0586715788019414,-8.469372630415531,9.011755571927804,40.0,0.42135816212020827,1,0.1168853759765625,0.5844268798828125,4134511.1779968264,15,0.19545527810624594,0.695731026802345,19.48046875046566,4134522.1363301957,20.0,0.19545527810624594
-0.9310125320473797,-41.895563942132085,31.138163001159715,10,0.3441533181279535,0.00923405461928013,0.04617027309640065,7.672439290383155,55.0,0.7659272951702492,1,0.5693487548828124,14.233718872070312,4134519.3644580077,25,0.9588751881208386,0.43432464599609377,4.3432464599609375,4134529.1978134154,50.0,0.129769645172894
-1.6569179001626875,-41.42294750406719,26.599195077558097,20,0.7407251836896284,0.2775816797871875,0.555163359574375,4.872971671233515,45.0,0.6064544874660359,1,0.6248672485351563,6.2486724853515625,4134516.1161132813,20,0.8013557680931356,0.7057109159581801,11.997085571289062,4134525.9437157125,30.0,0.03989715441303506
-1.416376960480415,-35.409424012010376,30.796405290475228,20,0.8729001401279092,-0.5979397131039341,-7.773216270351143,5.849215049478699,45.0,0.5851224621150561,1,0.6709889730128149,20.129669190384448,4134522.6930302936,20,0.9263070087865238,0.4601802824763581,3.681442259810865,4134534.9137687683,50.0,0.6209221567729181
-0.6792737426039424,-3.3963687130197115,48.273929962063406,20,0.18946803622895037,-1.3695955823877017,-36.97908072446795,26.131854338152586,25.0,0.18946803622895037,1,0.25508728036656975,1.2754364018328488,4134511.428665161,20,0.19260558386712795,0.6682931405354153,18.043914794456214,4134522.08275576,25.0,0.19260558386712795
-1.2547807887291627,-37.64342366187488,27.62164016691524,20,0.2221474832263705,0.1002879144486893,1.2034549733842717,8.232566170530264,50.0,0.9008524666142056,1,0.5863079833984375,14.657699584960938,4134520.0830023196,25,0.800716181532643,0.4296900431703155,5.156280518043786,4134530.597123464,50.0,0.19745417934486598
-1.2304300231584535,-43.06505081054587,29.13744063351451,10,0.18382101579670101,-0.4866251128742047,-2.919750677245228,4.1790208167192135,45.0,0.18382101579670101,1,0.61398681640625,15.34967041015625,4134520.2505688476,15,0.7888942817490435,0.5527704412286932,6.080474853515625,4134531.861661044,40.0,0.3544730504162973
-1.2158432876492133,-30.396082191230335,31.259306734816718,15,0.7511388561619711,-0.6790458526470792,-6.111412673823713,12.378314389135856,40.0,0.15165231958959027,0,0.619952392578125,15.498809814453125,4134519.903839722,15,0.9784927998029497,0.5112745496444404,4.601470946799964,4134530.7506425646,40.0,0.2947163676984136
-0.4287426306989083,-4.287426306989083,46.4593652812005,15,0.1821777588155219,-1.3190225090662464,-32.97556272665616,24.54908741242341,25.0,0.1821777588155219,1,0.6904779052734376,17.261947631835938,4134520.30845459,25,0.18054186165991915,,,,,
-0.46957472500037056,-2.347873625001853,49.197027086736426,20,0.1816394237928164,-1.3687634801221293,-36.95661396329749,27.842981423738905,25.0,0.1816394237928164,1,0.10798339825123549,0.5399169912561774,4134511.1690948484,20,0.18570941659748486,0.6532349763265638,17.637344360817224,4134521.135495786,25.0,0.18570941659748486
-1.4382660662088091,-40.271449853846654,27.29521313683681,15,0.19137105872813545,,,,,,1,0.7195686340332031,14.391372680664062,4134518.152393341,15,0.19267975343955693,0.6020736694335938,4.81658935546875,4134528.649816513,35.0,0.19267975343955693
-1.2325896268673657,-30.81474067168414,37.07074192877977,15,0.5077197143692493,-0.9851702589869116,-14.777553884803673,11.37393748129843,40.0,0.15292223924173437,1,0.5720474243319283,17.16142272995785,4134519.76786143,15,0.6570624051683671,0.3636535644065589,3.6365356440655887,4134530.5808181763,45.0,0.24171975042810273
-1.2484267211943476,-43.69493524180216,29.400365075270194,5,0.6104102189581987,-0.19574080559864132,-1.761667250387772,4.397451176492131,40.0,0.6104102189581987,0,0.6363820393880208,19.091461181640625,4134520.970983378,5,0.7137955476307664,0.5353589739118304,7.495025634765625,4134535.1371285575,35.0,0.7137955476307664
-1.3588974947926251,-40.76692484377875,28.47553011597964,15,0.8938144253675183,-0.3299705355585654,-3.299705355585654,4.055897585329784,45.0,0.7317933575931118,1,0.6631337483568738,19.894012450706214,4134520.727113851,15,0.18627204966599556,0.5066665648948401,5.066665648948401,4134534.233781433,45.0,0.18627204966599556
-1.4586464117004225,-43.75939235101268,27.841038056081654,15,0.18872731496052186,,,,,,1,0.7202326456550509,21.606979369651526,4134521.780136617,15,0.1951900784663978,,,,,
-1.1999592229674774,-35.99877668902432,33.253498328961506,10,0.19090842578604406,-0.7836028175268183,-8.619630992795,8.892079054993077,40.0,0.19090842578604406,1,0.5353586832527071,16.060760497581214,4134518.8285909016,10,0.19500491018310984,0.39719598939303646,4.369155883323401,4134529.919735995,40.0,0.19500491018310984
-1.3536878618192236,-27.073757236384473,34.01019505892286,20,0.18943696505830146,-1.1229704566473624,-12.352675023120987,11.693031252618285,40.0,0.18943696505830146,1,0.6480727657345274,20.09025573777035,4134520.7184093846,20,0.19254545573684645,,,,,
-1.2041594578267147,-36.12478373480144,34.372520193733884,15,0.7698375483877411,-0.9752664240603569,-5.851598544362141,8.891276148110414,45.0,0.5160375408752345,1,0.1217041015625,0.6085205078125,4134511.1828155518,20,0.193439635614722,0.7304317767803485,18.991226196289062,4134521.9288999117,25.0,0.193439635614722
-1.1326704458659937,-33.98011337597981,34.30665072177537,5,0.5146586298385838,-0.6154794382166476,-8.616712135033067,12.689394665261927,35.0,0.06965147143937174,0,0.5421150207519532,21.684600830078125,4134522.940434647,5,0.7820204233219827,0.39382171630859375,1.575286865234375,4134534.4885673523,45.0,0.4291819079822805
-1.3311094392163376,-39.93328317649013,27.713120779364836,15,0.9513123428967508,-0.5059600276191722,-2.023840110476689,6.363192769103542,45.0,0.7788686709122361,0,0.6277969360196342,18.833908080589026,4134521.1616572062,15,0.8064945674192202,0.35013580322265625,1.400543212890625,4134531.557247162,45.0,0.6603019045364394
-1.2309911182529008,-30.77477795632252,37.67886012016908,10,0.4216501243405836,-1.0644701232288296,-14.902581725203614,11.414993324555102,35.0,0.15511641211228305,0,0.6452112833658854,19.356338500976562,4134520.4810475665,10,0.6370321345676446,0.5236460367838541,4.7128143310546875,4134533.428632948,40.0,0.7780728061975815
-1.3287102521832044,-39.86130756549613,30.159627387262564,20,0.738237070531654,-0.6610783590369499,-5.949705231332549,5.705222092411641,50.0,0.901684794123446,1,0.6120839436848958,18.362518310546875,4134520.327146403,20,0.6528820259471397,0.4095662434378432,3.6860961909405887,4134531.882261488,50.0,0.4376399096887281
-1.2133370584499643,-36.400111753498926,32.440920615530594,10,0.18945347573318966,-0.8147616133523851,-7.332854520171465,9.093632960742845,40.0,0.18945347573318966,0,0.563549296061198,16.906478881835938,4134519.3208699543,10,0.6563697709685604,0.4895680745442708,4.4061126708984375,4134530.76534356,40.0,0.29492594926716126
-1.2298635101825035,-36.895905305475104,31.117904039387614,10,0.7816948082609979,-0.6770001905474897,-6.093001714927407,8.803482360516556,40.0,0.4290032066479245,0,0.6656005859219779,19.96801757765934,4134521.001133728,10,0.18769651525194128,0.5280643038762113,4.752578734885901,4134534.09155443,40.0,0.18769651525194128
-1.1291774772267607,-39.521211702936625,32.48215272363104,10,0.6355304334784397,-0.5875271187381714,-2.3501084749526857,7.171651974036736,45.0,0.9480999967657988,1,0.7037311422413793,20.408203125,4134521.2927435515,20,0.19346458714466797,,,,,
-1.4874819160872932,-37.18704790218233,29.306591493261653,20,0.18769548916648698,-0.9944218146470556,-3.9776872585882224,7.736758931659516,45.0,0.18769548916648698,1,0.7278915405739099,14.557830811478198,4134518.9307319643,20,0.19557468809150144,0.6319054497612847,5.6871490478515625,4134529.7027893066,40.0,0.19557468809150144
-1.2684468749920699,-31.71117187480175,32.14529754312587,20,0.7506165275576945,-0.9330088176316611,-11.196105811579933,8.533427305840787,45.0,0.3372737467767648,1,0.5931347656063736,14.828369140159339,4134520.1528253173,20,0.7961602422069035,0.47834269197968143,5.740112303756177,4134531.1756655374,45.0,0.23979885670733625
-1.1895563130105378,-35.68668939031613,33.767656279766406,10,0.6264338997951528,-0.6586615125971699,-5.9279536133745285,11.052399351155332,40.0,0.23045215298748814,0,0.5533793131510417,16.60137939453125,4134519.0791819254,10,0.6557062057044251,0.4454277886284722,4.00885009765625,4134530.263502333,40.0,0.2412208325271907
-1.2706643903494153,-38.119931710482454,26.967900666069326,20,0.34508470541011754,0.028805076789428584,0.3168558446837144,7.1611193982393875,50.0,0.7680001356869826,1,0.6013615926261991,18.040847778785974,4134519.7486368814,20,0.191836661872529,0.4690052379684692,5.159057617653161,4134532.351629084,50.0,0.191836661872529
-1.1364879164928439,-34.09463749478532,36.34950744130159,10,0.4237502871704172,-0.9938356088055316,-8.944520479249784,12.267122445369306,40.0,0.23255908839731024,0,0.5359522501627604,16.078567504882812,4134518.807132975,10,0.6493409450109491,0.4451972113715278,4.00677490234375,4134529.7193196616,40.0,0.19557773419489732
-1.3187447225411788,-40.881086398776546,31.36922522284421,10,0.18693077384377776,,,,,,1,0.6400860201927924,19.842666625976562,4134520.588868172,10,0.1918819629235019,,,,,
-1.2039756851179515,-42.1391489791283,29.806638175851976,10,0.6291929481249818,-0.6595201446497285,-2.638080578598914,5.755701661754462,45.0,0.7684980022547815,0,0.6009379069010417,18.02813720703125,4134521.0487172445,10,0.9570013972470418,0.5176391600527697,4.658752440474927,4134533.1035207114,40.0,0.6414972206588082
-1.138545301041111,-39.849085536438885,34.83312232484083,5,0.2859896511192568,-0.859340196571218,-7.734061769140961,7.664324461816713,40.0,0.5211071200215204,0,0.6116663615064074,18.349990845192224,4134521.8015319826,10,0.7641778092990097,0.5165371365017362,4.648834228515625,4134534.144890679,40.0,0.9333688840026068
-1.3276582167203874,-39.82974650161162,29.910677918919408,5,0.7445116240637355,0.04941701543689213,0.6918382161164898,5.627980836069276,35.0,0.909348551113754,0,0.6865020751953125,17.162551879882812,4134521.3882629396,5,0.6256188951914723,0.5937740928248355,11.281707763671875,4134536.8057242944,30.0,0.6256188951914723
-1.3153034887104669,-32.882587217761674,33.08269631589891,15,0.640190666290015,-0.9920263699258942,-7.936210959407154,10.229050733502497,40.0,0.351344086978748,1,0.1065826416015625,0.5329132080078125,4134511.167694092,15,0.18899130530902353,0.6453361511064161,18.06941223097965,4134521.370236533,20.0,0.18899130530902353
-1.3179837434527237,-19.769756151790855,40.622547433485494,5,0.18547777667922605,-1.4112676772449908,-18.34647980418488,19.58732219321073,20.0,0.18547777667922605,1,0.7378570556407794,14.757141112815589,4134519.780178833,5,0.9743302283974733,0.6548309326171875,5.2386474609375,4134530.6053905487,25.0,0.3584360599393063
-1.3448872067710438,-33.62218016927609,33.45164422952419,15,0.7797819717007697,-1.060391976198924,-8.483135809591392,9.737011328222287,40.0,0.4279534196857252,1,0.118011474609375,0.590057373046875,4134511.179122925,15,0.19531315096607474,0.6956950596566978,19.479461670387536,4134522.2003849573,20.0,0.19531315096607474
-1.3704183248499655,-34.26045812124914,32.45607888362151,15,0.9391257938196838,-1.030871609882786,-8.246972879062287,8.048446306198649,40.0,0.515403163404282,1,0.7280616760486737,14.561233520973474,4134519.85466156,20,0.9758545406758128,0.6293926239013672,5.0351409912109375,4134530.3021965027,40.0,0.35899682308843256
-1.2531413188697453,-43.85994616044108,31.554936483279352,5,0.41061506126469055,-0.3294437260393356,-2.9649935343540204,4.635589970322791,40.0,0.6125656896181487,0,0.661038818359375,16.525970458984375,4134520.919285889,10,0.7307386318260033,0.5973445347377232,8.362823486328125,4134534.4934191024,35.0,0.5982781903380778
-1.060003518336898,-31.80010555010694,35.43410522059812,10,0.17013191822001042,-0.75394233694012,-6.78548103246108,14.974065944444773,40.0,0.17013191822001042,0,0.5160669962565104,15.482009887695312,4134519.8696395876,10,0.19222962668606255,0.3907368977864583,3.516632080078125,4134529.769097222,40.0,0.19222962668606255
-1.250144816615154,-31.253620415378855,27.905292332000244,15,0.4203969138828682,-0.7616583369107445,-6.8549250321967,6.9134472413260575,40.0,0.6271584989426331,0,0.6290227254386991,18.870681763160974,4134522.169477844,10,0.7559110368017424,0.5247022839159601,4.722320555243641,4134534.684717814,40.0,0.7559110368017424
-1.3222635165969583,-40.99016901450571,30.92826262788018,15,0.18462871760570837,,,,,,1,0.6447296142578125,19.986618041992188,4134520.7642394034,15,0.1925806382429792,,,,,
-1.1241644293631943,-39.345755027711796,32.540117776880265,10,0.1783203252418859,-0.6331436852922643,-2.532574741169057,10.364173888661462,45.0,0.1783203252418859,0,0.5522384643399467,16.5671539301984,4134520.3553304034,10,0.9778197967579189,0.4350958930121528,3.915863037109375,4134531.1172112357,40.0,0.35971980039767654
-1.3513418639022783,-33.783546597556956,30.58303729543411,20,0.7462447094743294,-0.8330202271908198,-9.163222499099017,7.0189562596042325,45.0,0.5002227880086848,1,0.6361907958798111,15.904769896995276,4134520.9775622557,20,0.796429296569013,0.4796225807883523,5.275848388671875,4134532.2647510874,45.0,0.4370896652832546
-1.1221629054419404,-33.664887163258214,28.297585521341592,15,0.49413651394142516,-0.5893780996882381,-2.3575123987529523,9.598018416518645,45.0,0.49413651394142516,0,0.58806884765625,14.70172119140625,4134520.6478485106,10,0.6400958236808736,0.4797483171070261,6.716476439498365,4134532.103681292,35.0,0.2876135933902867
-1.3209684916446809,-39.629054749340426,28.898936938083125,10,0.9394111417043145,-0.6180079995845897,-4.944063996676718,4.859598897232982,40.0,0.7691247914974201,1,0.6380345662434895,19.141036987304688,4134521.9121932983,10,0.9611720541631894,0.47571372985839844,3.8057098388671875,4134533.84359169,40.0,0.9611720541631894
-1.1757774669877208,-22.339771872766693,41.49204091862866,15,0.07357588823428847,,,,,,0,0.5957232023540296,11.318740844726562,4134517.1914640726,15,0.13363122736692562,,,,,
-1.2809768149522058,-38.42930444856618,24.936393827740197,15,0.40952568094681013,-0.24604375636829423,-0.9841750254731769,4.076155273946276,45.0,0.5001957962458556,0,0.6184346516927083,18.55303955078125,4134519.7594624837,5,0.4911573193946797,0.5507801600864956,7.7109222412109375,4134534.2878625053,35.0,0.5999009045992172
-1.200582940220098,-42.02040290770343,25.991513024721367,10,0.7501335876398738,-0.27195762628847486,-1.0878305051538995,4.080377021586124,45.0,0.4116820415217209,0,0.6064427693684896,18.193283081054688,4134521.2463999433,5,0.8883699209308912,0.49399675645067226,6.915954590309411,4134534.5800574166,35.0,0.7273357743755757
-1.0974711587380785,-38.41149055583275,33.71278817696932,5,0.4251548237210099,-0.7939835283581935,-7.145851755223742,8.404293081297935,40.0,0.5192852743379424,0,0.5470118931361607,19.145416259765625,4134521.046105085,5,0.7847225973399735,0.4154866537493136,3.7393798837438226,4134533.201700846,40.0,0.7847225973399735
-0.6866661634127803,-6.866661634127803,8.999935740882743,30,0.002104054553768129,0.08585973661495643,0.7727376295346078,4.693006090849337,40.0,0.3122693832488902,0,0.5568023682106287,5.568023682106286,4134527.4532699585,15,0.03110102488264631,0.5509751637776693,13.223403930664062,4134537.0210297904,25.0,0.4187360516400191
-1.2654109440234287,-31.635273600585716,36.9943407391133,5,0.1656914531688301,-0.8842542817998819,-5.305525690799291,15.87500943072144,30.0,0.1656914531688301,1,0.6480967203465601,9.721450805198401,4134518.4834065754,10,0.6429246231628675,0.6232494007457386,6.855743408203125,4134527.503621882,25.0,0.10627472541910446
-1.3402049395770874,-40.20614818731262,34.603409053180194,10,0.3299703590178248,-0.9489557331651799,-8.540601598486619,7.302424766171721,40.0,0.6012451947379845,0,0.6631230672200521,19.893692016601562,4134520.735665385,10,0.5197183740112277,0.4824778238932292,4.3423004150390625,4134533.841423882,40.0,0.9469886201942439
-1.2708831797239788,-44.48091129033926,28.23804882152925,5,0.6096650123829818,-0.09059380866617121,-0.8153442779955409,4.103656370414151,40.0,0.49915149471361586,0,0.6398600260571887,19.19580078171566,4134520.3167495728,5,0.4803397342916372,0.561417715890067,7.8598480224609375,4134534.996890477,35.0,0.7165826788747096
-1.2742414745318982,-25.484829490637964,24.64485751871818,10,0.1486127161193189,-0.9017301990372435,-6.312111393260705,7.229724006030065,30.0,0.6026542814797591,1,0.5712076822916666,8.568115234375,4134522.3245758056,10,0.12613589250426419,0.5481758117675781,6.5781097412109375,4134530.5868466697,25.0,0.22983458113605604
-1.2652667955218848,-44.284337843265966,27.935352940616593,15,0.6118384721539372,-0.46849923902503476,-1.873996956100139,4.111915717854254,50.0,0.41012759282060235,1,0.6238016764322917,18.71405029296875,4134521.0603342694,15,0.1933437615944742,0.4372880723741319,3.9355926513671875,4134532.7564578587,45.0,0.1933437615944742
-1.1862936931175032,-41.52027925911261,29.48594709330124,5,0.6166342862281478,-0.43504297963736716,-3.9153868167363046,5.203179448016988,40.0,0.7531588179751872,0,0.6115727742668241,18.347183228004724,4134521.961006673,5,0.7119485218801069,0.5035618372660663,7.049865721724927,4134535.405628749,35.0,0.8695758882924186
-0.984735129810632,-34.46572954337212,35.70241418969669,5,0.1619167193699632,-0.5449306420208588,-4.904375778187729,15.731973416446502,40.0,0.1619167193699632,0,0.5004590715680803,17.516067504882812,4134522.2331107003,10,0.6545852643954803,0.3131866456242278,1.2527465824969113,4134531.756401062,45.0,0.7995122473836435
-1.4065644503850812,-35.16411125962703,29.326149162216893,15,0.7626629078372511,-0.7590370393643149,-6.831333354278834,6.51849453846723,40.0,0.6244155768782361,0,0.68654052734375,17.16351318359375,4134521.032423096,15,0.9649782104322042,0.5165405272402697,4.648864745162427,4134532.6628248426,40.0,0.646844238440304
-1.2493064133334748,-43.72572446667162,30.78474946530052,10,0.1873835079497195,-0.613005138678758,-2.452020554715032,6.3101418415557005,45.0,0.1873835079497195,1,0.6079203287760416,18.23760986328125,4134520.326325989,10,0.6563788362281727,0.4092780219701429,3.6835021977312863,4134531.693488227,40.0,0.439983891717288
-1.0947612789850596,-21.89522557970119,22.485221386856615,20,0.18939651396508347,-0.5828132657197383,-5.245319391477645,7.592569897706222,40.0,0.18939651396508347,0,0.5500632149832589,19.252212524414062,4134522.2427250454,5,0.7679235230098636,0.4029524061414931,3.6265716552734375,4134534.2497372096,40.0,0.7679235230098636
-1.0400902602596382,-10.400902602596382,48.0253887937023,5,0.18139660569246382,-1.4251381942328076,-29.92790207888896,26.029234189838036,15.0,0.18139660569246382,1,0.6557060241699219,13.114120483398438,4134517.1269363402,5,0.5369903884442532,0.6511369185437533,7.162506103981286,4134528.482491233,25.0,0.13242019945617675
-1.0403179367912068,-15.6047690518681,13.548019909502264,15,0.03409340334048281,0.2955365550703608,5.6151945463368556,6.376426817993907,30.0,0.3076934253895097,0,0.538124084379524,5.38124084379524,4134534.3817199706,20,0.007385893836114841,0.5192148309004935,9.865081787109375,4134542.3775265343,30.0,0.054574783895798666
-0.591425805714006,-2.95712902857003,52.543410869211286,10,0.17564277863521177,-1.452120118454739,-39.20724319827795,30.048856310804375,15.0,0.17564277863521177,1,0.721704101593544,10.825561523903161,4134518.56961263,15,0.799412494689804,0.6739540100097656,8.087448120117188,4134528.8957303367,30.0,0.1613985991192924
-1.5045990510244875,-37.614976275612186,29.64951296648827,15,0.9181607239335916,-0.7256538333218,-6.5308844998962,5.6796734074694575,40.0,0.7517264209527744,0,0.730060323063905,21.90180969191715,4134522.7560246787,15,0.7735821085081842,0.4449005126953125,1.77960205078125,4134535.0548439026,45.0,0.42455086262344327
-1.3893597603719186,-34.733994009297966,28.883153043089493,15,0.19245812992816028,-0.6730928319641691,-2.0192784958925074,9.301530123873748,40.0,0.19245812992816028,1,0.6361839294433593,12.723678588867188,4134518.6024330137,15,0.9394816540940454,0.5413017273531295,4.330413818825036,4134527.779953003,35.0,0.18967807468144704
-1.055449807124605,-36.94074324936118,26.69784414520609,10,0.5207451355671008,-0.5127047523777202,-2.0508190095108807,6.990440010326356,45.0,0.7768604544155524,0,0.4377410888671875,4.377410888671875,4134530.538018799,30,0.1842623802040766,0.3863067626953125,3.4767608642578125,4134534.946816338,40.0,0.1842623802040766
-0.9768122025189612,-9.768122025189612,48.37279451497682,10,0.15760001712714447,-1.3456713765087658,-26.913427530175316,28.589837193811483,20.0,0.15760001712714447,1,0.5987960815429687,11.975921630859375,4134516.626686096,10,0.5084060681569118,0.5733139038085937,5.7331390380859375,4134526.595352173,30.0,0.1253713928569839
-1.045372546618774,-15.680588199281608,43.98581968588904,5,0.5222580487886839,-1.1757693586381912,-25.866925890040207,20.58094947525026,20.0,0.01742945885117789,1,0.57301025390625,17.1903076171875,4134520.8681935626,5,0.9803242575635246,0.4040919712611607,2.828643798828125,4134531.215767997,35.0,0.4404880831500028
-1.1792372448083364,-11.792372448083363,46.90562664731564,10,0.16566169293752211,-1.3996968096062588,-26.594239382518918,26.71911136895902,20.0,0.16566169293752211,1,0.6959970408311948,20.18391418410465,4134521.7718006005,10,0.19577919817472364,,,,,
-1.4770489429232945,-42.83441934477554,27.416170882107252,10,0.19095425943479277,,,,,,1,0.7494491577148438,14.988983154296875,4134519.1096954346,10,0.7979720836440377,0.6535169813885457,5.881652832496911,4134530.2437845864,30.0,0.2935575242013801
-1.174363248687623,-45.80016669881729,29.6946478788956,10,0.1841509016300068,,,,,,1,0.58509470623297,17.5528411869891,4134520.359980774,10,0.19507029634174533,0.4444478353381985,4.000030518043786,4134531.5849931506,40.0,0.19507029634174533
-1.3710814926600943,-42.50352627246292,29.7229753845606,10,0.19191241316809962,,,,,,1,0.6661923316217238,20.651962280273438,4134520.930483418,10,0.19487726928023164,,,,,
-1.1522964481178337,-34.56889344353501,25.05800490932415,10,0.341512949356022,-0.36259609154952055,-3.263364823945685,5.136053453005545,40.0,0.7600510464020022,0,0.6186126708984375,12.37225341796875,4134524.0635139467,10,0.1304821720236232,0.5447194952468731,10.349670409690589,4134536.035283942,30.0,0.529131299664018
-1.2412199183522938,-31.03049795880735,37.83504195404291,10,0.40285744339420637,-1.089620396401547,-15.254685549621659,12.118649948502792,35.0,0.1482029711476166,0,0.6427398681795845,19.282196045387536,4134522.1244084677,10,0.9335640587478221,0.4740566677517361,4.266510009765625,4134534.2626834447,40.0,0.7643376048651417
-1.4649420516345755,-42.48331949740269,27.714312761125594,10,0.19211981443776793,,,,,,1,0.7385910034179688,14.771820068359375,4134519.020993805,10,0.7985000581126265,0.6562194824736152,5.905975342262536,4134529.99917433,30.0,0.2937517551538373
-1.133051575431892,-46.455114592707574,29.256984241266114,10,0.1887643336116286,,,,,,1,0.557470703125,16.72412109375,4134519.1750437417,10,0.5379199180241798,0.4140916303731501,4.555007934104651,4134530.6775249136,40.0,0.24170299954382546
-0.6757338144968115,-16.893345362420288,14.941147272891971,20,0.014188496249453774,-0.39005991296755926,-1.560239651870237,5.633117719698618,45.0,0.4251455211407502,0,0.46326171875,11.58154296875,4134527.4426708985,5,0.19582608637602578,0.4499198512027138,8.548477172851562,4134537.9693338494,30.0,0.2391825220193895
-0.8804141526308292,-8.804141526308292,12.95318380666392,20,0.010980207895586232,0.34793285921400974,6.610724325066185,7.375310653702446,30.0,0.4908282989153986,0,0.49011535635218023,2.450576781760901,4134529.7138519287,15,0.018315638888734182,0.6166597563805508,17.883132935035974,4134540.1353307264,20.0,0.36787944117144233
-1.1178669018684233,-11.178669018684232,45.68693199675728,10,0.5470820992757375,-1.387652090314286,-24.97773762565715,26.31483570244238,20.0,0.022300272123590408,1,0.6750183105801365,18.900512696243823,4134521.9295708793,10,0.19315150313773322,,,,,
-1.082136439443746,-10.82136439443746,46.117257450073474,10,0.152215505158314,-1.2982202324724694,-23.36796418450445,27.8258941600271,20.0,0.152215505158314,1,0.620587158203125,9.308807373046875,4134516.867855835,10,0.9433721474407001,0.5993640605861751,7.791732787620276,4134526.1786510763,25.0,0.07006762497816095
